#Paddle1,#Paddle2,#Paddle3,#H_S1,#H_S2,#H_S3,#D_S1,#D_S2,#D_S3,#AXIS_S1,#AXIS_S2,#AXIS_S3,#ROT_ANGLE
39.956204,39.956204,60.058394,0.202075,-0.912524,0.355620,-0.752903,-0.376966,-0.539475,-0.771212,0.548358,-0.323320,165.709057
39.956204,39.956204,80.036496,0.706251,-0.701715,-0.093835,-0.463626,-0.358259,-0.810371,-0.904507,0.398832,-0.150998,127.965104
39.956204,39.956204,100.014599,0.776893,-0.100406,-0.621575,-0.629514,-0.104691,-0.769904,-0.905272,0.326128,0.272255,103.660600
39.956204,39.956204,119.992701,0.207738,0.407412,-0.889303,-0.946931,-0.144217,-0.287269,-0.621287,0.336501,0.707651,106.877339
39.956204,39.956204,139.970803,-0.650027,0.380740,-0.657649,-0.756992,-0.400218,0.516516,-0.240067,0.447553,0.861431,138.671658
39.956204,39.956204,159.948905,-0.998611,-0.051134,-0.012721,-0.003054,-0.184857,0.982761,0.021229,-0.638300,-0.769495,178.209703
39.956204,60.058394,0.000000,-0.288067,-0.922324,-0.257558,0.470958,-0.370636,0.800517,0.416737,-0.347418,-0.840019,123.971427
39.956204,60.058394,19.978102,0.294285,-0.911189,0.288324,0.215301,0.357135,0.908900,0.557306,-0.609908,-0.563403,91.355184
39.956204,60.058394,39.956204,0.602409,-0.483902,0.634777,-0.494108,0.398497,0.772695,0.775911,-0.630821,0.005103,89.946576
39.956204,60.058394,60.058394,0.602959,-0.249705,0.757686,-0.793456,-0.286371,0.537047,0.860235,-0.397041,0.319929,121.810088
39.956204,60.058394,80.036496,0.704733,-0.254676,0.662187,-0.432833,-0.893867,0.116864,0.921797,-0.189814,0.338024,164.720510
39.956204,60.058394,100.014599,0.957065,-0.152827,0.246312,-0.039746,-0.910889,-0.410734,-0.988731,0.050831,-0.140807,156.325116
39.956204,60.058394,119.992701,0.898030,0.202156,-0.390737,-0.147878,-0.697781,-0.700881,-0.969513,-0.016483,0.244485,134.286147
39.956204,60.058394,139.970803,0.215455,0.390516,-0.895028,-0.475655,-0.758503,-0.445450,-0.744532,0.032480,0.666797,139.495942
39.956204,60.058394,159.948905,-0.582664,-0.059819,-0.810509,-0.253546,-0.934133,0.251215,-0.454118,0.173047,0.873975,173.636780
39.956204,80.036496,0.000000,-0.523090,-0.282007,-0.804269,0.648442,-0.744079,-0.160840,0.419061,0.236644,-0.876577,147.945283
39.956204,80.036496,19.978102,0.046846,-0.826373,-0.561171,0.925362,-0.175663,0.335928,0.443225,0.094142,-0.891453,100.729698
39.956204,80.036496,39.956204,0.779594,-0.582472,-0.230131,0.560429,0.484789,0.671490,0.756666,-0.028249,-0.653191,61.028277
39.956204,80.036496,60.058394,0.993540,0.101579,0.050605,-0.089025,0.421073,0.902647,0.994405,0.010902,0.105067,65.101977
39.956204,80.036496,80.036496,0.778890,0.539269,0.320186,-0.202586,-0.266826,0.942212,0.910510,0.142962,0.387986,107.053119
39.956204,80.036496,100.014599,0.629398,0.618253,0.470767,0.317733,-0.757605,0.570159,0.897230,0.274418,0.345937,154.255581
39.956204,80.036496,119.992701,0.679071,0.660950,0.319386,0.720104,-0.684266,-0.115019,-0.915058,-0.382495,-0.127930,166.632455
39.956204,80.036496,139.970803,0.522585,0.828928,-0.199456,0.494328,-0.485192,-0.721269,-0.858292,-0.425197,0.287301,144.386342
39.956204,80.036496,159.948905,-0.118946,0.696530,-0.707600,0.099454,-0.700718,-0.706473,-0.641830,-0.325883,0.694157,154.527835
39.956204,100.014599,0.000000,-0.843524,0.487391,-0.225647,0.179888,-0.139484,-0.973748,-0.259393,-0.650759,0.713602,167.557552
39.956204,100.014599,19.978102,-0.800392,-0.233694,-0.552050,0.596751,-0.398307,-0.696591,0.193227,0.502325,-0.842813,150.484224
39.956204,100.014599,39.956204,-0.131816,-0.715983,-0.685560,0.949260,0.108040,-0.295353,0.200420,0.493535,-0.846318,100.322115
39.956204,100.014599,60.058394,0.552275,-0.346589,-0.758201,0.657098,0.740681,0.140051,0.404128,0.717914,-0.566815,62.297609
39.956204,100.014599,80.036496,0.587841,0.448871,-0.673021,0.145877,0.759488,0.633955,0.593123,0.788508,0.162666,68.644521
39.956204,100.014599,100.014599,0.089632,0.943836,-0.318024,0.176462,0.299209,0.937729,0.581488,0.700356,0.413971,112.051904
39.956204,100.014599,119.992701,-0.285209,0.939590,0.189282,0.692897,0.065676,0.718039,0.582328,0.720792,0.375968,160.847985
39.956204,100.014599,139.970803,-0.223610,0.845356,0.485151,0.955125,0.289254,-0.063789,-0.597568,-0.791554,-0.127888,154.585694
39.956204,100.014599,159.948905,-0.196214,0.939571,0.280546,0.461745,0.340935,-0.818874,-0.535839,-0.779252,0.325028,132.688249
39.956204,119.992701,0.000000,-0.473307,0.388807,0.790449,-0.416277,0.692089,-0.589684,0.010481,-0.889398,0.457013,118.259707
39.956204,119.992701,19.978102,-0.868344,0.309927,0.387200,-0.423352,-0.056488,-0.904203,0.045888,-0.660093,0.749781,150.725450
39.956204,119.992701,39.956204,-0.931742,-0.359777,-0.049176,0.167893,-0.306750,-0.936865,-0.086008,0.573186,-0.814899,161.109319
39.956204,119.992701,60.058394,-0.397551,-0.782401,-0.479376,0.542745,0.220737,-0.810372,-0.125630,0.671720,-0.730074,114.832182
39.956204,119.992701,80.036496,0.071131,-0.480166,-0.874289,0.226585,0.861373,-0.454638,-0.144628,0.924056,-0.353841,87.060223
39.956204,119.992701,100.014599,-0.152615,0.128932,-0.979839,-0.279537,0.945335,0.167931,-0.066634,0.976106,0.206824,99.076615
39.956204,119.992701,119.992701,-0.762822,0.324057,-0.559544,-0.243165,0.658062,0.712619,0.025538,0.897861,0.439538,139.815676
39.956204,119.992701,139.970803,-0.957380,0.079206,0.277759,0.264824,0.624579,0.734690,-0.096731,-0.899998,-0.425025,167.387162
39.956204,119.992701,159.948905,-0.480424,0.079303,0.873443,0.350490,0.930282,0.108318,-0.145479,-0.976680,-0.157901,120.826078
39.956204,139.970803,0.000000,0.452297,-0.336080,0.826122,-0.319986,0.803462,0.502053,0.513836,-0.857848,-0.008324,75.178331
39.956204,139.970803,19.978102,0.163349,0.367053,0.915745,-0.841714,0.536032,-0.064711,0.348158,-0.716006,0.605079,87.251758
39.956204,139.970803,39.956204,-0.533009,0.373806,0.759059,-0.842419,-0.150758,-0.517302,0.260110,-0.547845,0.795115,130.109826
39.956204,139.970803,60.058394,-0.804375,-0.321195,0.499816,-0.357405,-0.410423,-0.838936,0.312556,-0.542857,0.779497,178.669087
39.956204,139.970803,80.036496,-0.441362,-0.893945,0.077863,-0.157281,-0.008360,-0.987518,-0.443011,0.661598,-0.605003,142.496516
39.956204,139.970803,100.014599,-0.054634,-0.897515,-0.437586,-0.559127,0.390589,-0.731312,-0.581557,0.785869,-0.210243,126.413213
39.956204,139.970803,119.992701,-0.175156,-0.672039,-0.719503,-0.952558,0.300431,-0.048722,-0.584114,0.779622,0.225834,141.605372
39.956204,139.970803,139.970803,-0.514427,-0.744124,-0.426197,-0.667363,0.035295,0.743896,0.491557,-0.718964,-0.491388,175.520277
39.956204,139.970803,159.948905,-0.281487,-0.913705,0.293102,0.012561,0.301918,0.953251,0.400659,-0.736684,-0.544765,121.771892
39.956204,159.948905,0.000000,0.789740,-0.500453,-0.354764,0.524461,0.250847,0.813644,0.848196,0.018885,-0.529345,75.488207
39.956204,159.948905,19.978102,0.997975,-0.004540,0.063449,-0.030324,0.842861,0.537276,0.993614,-0.110290,0.023823,32.761931
39.956204,159.948905,39.956204,0.626282,0.667125,0.403379,-0.774050,0.593729,0.219849,0.402296,-0.298046,0.865637,56.349837
39.956204,159.948905,60.058394,-0.114089,0.689514,0.715230,-0.992335,-0.113505,-0.048867,0.345604,-0.346270,0.872155,105.379310
39.956204,159.948905,80.036496,-0.413111,0.018133,0.910500,-0.744822,-0.582012,-0.326348,0.494535,-0.392774,0.775348,150.527353
39.956204,159.948905,100.014599,0.028249,-0.635607,0.771496,-0.587984,-0.634725,-0.501397,-0.716867,0.426914,-0.551223,177.524159
39.956204,159.948905,119.992701,0.624868,-0.748114,0.223305,-0.661793,-0.659293,-0.356879,-0.899805,0.397540,-0.179755,166.107135
39.956204,159.948905,139.970803,0.718134,-0.542104,-0.436356,-0.518412,-0.835048,0.184239,0.926813,-0.286235,-0.243077,177.206653
39.956204,159.948905,159.948905,0.440162,-0.586729,-0.679710,0.155316,-0.695824,0.701217,0.823044,-0.151022,-0.547531,137.341419
60.058394,0.000000,0.000000,0.303074,0.597854,-0.742103,0.724455,0.361378,0.587001,0.689802,0.720887,-0.067046,109.242750
60.058394,0.000000,19.978102,0.255833,0.293663,-0.921038,0.120709,0.935585,0.331830,0.269262,0.959018,0.088218,78.599757
60.058394,0.000000,39.956204,0.421720,0.400887,-0.813291,-0.623183,0.779680,0.061177,-0.227980,0.799256,0.556072,67.044500
60.058394,0.000000,60.058394,0.209841,0.834719,-0.509128,-0.977735,0.178625,-0.110124,-0.317849,0.255956,0.912940,83.047782
60.058394,0.000000,80.036496,-0.346046,0.938193,0.006849,-0.916820,-0.336595,-0.214815,-0.071717,-0.110131,0.991326,110.671223
60.058394,0.000000,100.014599,-0.586653,0.478285,0.653515,-0.755011,-0.614890,-0.227748,0.296738,-0.268000,0.916582,137.718878
60.058394,0.000000,119.992701,-0.067117,-0.033024,0.997198,-0.614432,-0.786086,-0.067387,0.664385,-0.255061,0.702522,155.556147
60.058394,0.000000,139.970803,0.727787,0.031985,0.685057,-0.247995,-0.919040,0.306373,0.926645,-0.060514,0.371035,157.833751
60.058394,0.000000,159.948905,0.886079,0.448900,-0.115553,0.423227,-0.681814,0.596664,0.967746,0.251039,0.021158,142.648766
60.058394,19.978102,0.000000,-0.442290,0.889822,-0.112234,0.874851,0.455599,0.164514,0.522296,0.851770,0.041167,169.523597
60.058394,19.978102,19.978102,-0.740129,0.295991,-0.603820,0.410775,0.909924,-0.057463,0.199989,0.974837,-0.098479,144.353290
60.058394,19.978102,39.956204,-0.373776,-0.262590,-0.889572,-0.243211,0.953276,-0.179203,-0.181060,0.983414,-0.010679,114.855964
60.058394,19.978102,60.058394,0.131219,-0.077748,-0.988300,-0.780911,0.606026,-0.151359,-0.475044,0.805516,0.354226,97.006007
60.058394,19.978102,80.036496,0.050550,0.532567,-0.844877,-0.997532,0.068200,-0.016693,-0.436771,0.453666,0.776800,99.978272
60.058394,19.978102,100.014599,-0.492685,0.804067,-0.332773,-0.870202,-0.453805,0.191859,-0.111873,0.195541,0.974294,120.770664
60.058394,19.978102,119.992701,-0.705862,0.583404,0.401745,-0.454524,-0.808036,0.374815,0.269238,0.130135,0.954241,147.053904
60.058394,19.978102,139.970803,-0.234103,0.406633,0.883089,0.205465,-0.867120,0.453747,0.616542,0.249334,0.746799,172.259500
60.058394,19.978102,159.948905,0.213713,0.743238,0.633975,0.792951,-0.511022,0.331792,-0.778749,-0.493668,-0.387093,176.318356
60.058394,39.956204,0.000000,-0.455890,0.209336,0.865068,0.688271,0.699164,0.193529,-0.309182,-0.901731,-0.302138,127.573148
60.058394,39.956204,19.978102,-0.793236,0.214369,0.569932,0.105246,0.970162,-0.218425,-0.089147,-0.991712,0.092519,143.862232
60.058394,39.956204,39.956204,-0.911776,-0.381597,0.151815,-0.408317,0.802650,-0.434776,0.208185,-0.949339,0.235402,176.746416
60.058394,39.956204,60.058394,-0.409573,-0.863837,-0.293317,-0.728877,0.503216,-0.464233,-0.496628,0.857023,-0.137377,150.580466
60.058394,39.956204,80.036496,0.118264,-0.641203,-0.758203,-0.936985,0.180730,-0.298992,-0.680020,0.707468,0.192517,129.807831
60.058394,39.956204,100.014599,-0.025749,-0.019936,-0.999470,-0.975357,-0.218654,0.029489,-0.608574,0.501947,0.614563,128.984389
60.058394,39.956204,119.992701,-0.658633,0.247500,-0.710595,-0.678984,-0.602510,0.419480,-0.320210,0.364558,0.874393,148.008939
60.058394,39.956204,139.970803,-0.996749,0.004087,0.080470,0.052768,-0.721628,0.690267,-0.038126,-0.372877,-0.927097,178.495581
60.058394,39.956204,159.948905,-0.604685,-0.086215,0.791785,0.778610,-0.273303,0.564864,-0.345918,-0.549051,-0.760844,145.365974
60.058394,60.058394,0.000000,0.091937,-0.830213,0.549812,0.698943,0.447078,0.558211,0.112986,-0.631562,-0.767049,85.400245
60.058394,60.058394,19.978102,0.248366,-0.283872,0.926138,0.093814,0.958650,0.268679,0.127871,-0.972567,-0.194326,76.356963
60.058394,60.058394,39.956204,-0.101761,-0.065054,0.992680,-0.630519,0.776051,-0.013778,0.314677,-0.903805,0.290026,102.876474
60.058394,60.058394,60.058394,-0.261079,-0.489403,0.832059,-0.962699,0.195452,-0.187108,0.544994,-0.742637,0.389194,142.551591
60.058394,60.058394,80.036496,0.141835,-0.897618,0.417331,-0.920646,-0.274526,-0.277574,0.755450,-0.602014,0.258601,177.448153
60.058394,60.058394,100.014599,0.582665,-0.765956,-0.271686,-0.812055,-0.535256,-0.232525,-0.886136,0.458200,0.069398,160.601577
60.058394,60.058394,119.992701,0.384248,-0.342937,-0.857174,-0.670021,-0.742334,-0.003361,-0.825855,0.316686,0.466554,159.480167
60.058394,60.058394,139.970803,-0.348570,-0.299025,-0.888303,-0.231471,-0.890924,0.390737,0.570443,-0.232600,-0.787713,177.542401
60.058394,60.058394,159.948905,-0.644054,-0.731055,-0.225285,0.477909,-0.614473,0.627715,0.253224,-0.284537,-0.924617,139.173916
60.058394,80.036496,0.000000,0.124526,-0.838409,-0.530626,0.920287,-0.102312,0.377629,0.459251,0.080347,-0.884665,96.285033
60.058394,80.036496,19.978102,0.708076,-0.705315,0.034052,0.629059,0.651961,0.423357,0.453056,-0.229111,-0.861539,50.751872
60.058394,80.036496,39.956204,0.869427,-0.055981,0.490880,-0.170165,0.898840,0.403894,0.657285,-0.748309,0.089498,39.636407
60.058394,80.036496,60.058394,0.528528,0.266841,0.805887,-0.823041,0.393663,0.409430,0.654647,-0.514881,0.553476,79.925033
60.058394,80.036496,80.036496,0.367801,0.018129,0.929728,-0.846945,-0.406267,0.342974,0.775535,-0.336860,0.533920,125.892671
60.058394,80.036496,100.014599,0.701999,-0.251809,0.666176,-0.441185,-0.888063,0.129229,0.920859,-0.191949,0.339374,163.798954
60.058394,80.036496,119.992701,0.993954,-0.109793,-0.000967,-0.109417,-0.989741,-0.091869,-0.998484,0.055002,-0.002048,174.733810
60.058394,80.036496,139.970803,0.630820,0.149581,-0.761375,0.084142,-0.988643,-0.124516,-0.902849,-0.064814,0.425045,175.585076
60.058394,80.036496,159.948905,-0.116705,-0.155294,-0.980950,0.419069,-0.903166,0.093123,0.647921,0.105760,-0.754330,157.622292
60.058394,100.014599,0.000000,-0.433838,0.078921,-0.897528,0.859280,-0.263345,-0.438506,0.463138,0.554886,-0.691090,145.626474
60.058394,100.014599,19.978102,-0.031274,-0.541435,-0.840161,0.972555,0.177415,-0.150536,0.340384,0.542932,-0.767700,99.579539
60.058394,100.014599,39.956204,0.696487,-0.427314,-0.576462,0.607484,0.778717,0.156729,0.400282,0.622690,-0.672333,50.314115
60.058394,100.014599,60.058394,0.912340,0.302585,-0.275823,-0.139441,0.863026,0.485533,0.745807,0.553697,0.370393,36.633757
60.058394,100.014599,80.036496,0.560335,0.816930,0.136569,-0.531105,0.227858,0.816093,0.683487,0.253406,0.684566,79.928778
60.058394,100.014599,100.014599,0.289828,0.789896,0.540429,-0.147109,-0.521189,0.840667,0.751758,0.261785,0.605250,129.279752
60.058394,100.014599,119.992701,0.444073,0.651340,0.615268,0.499234,-0.750089,0.433741,0.848252,0.342157,0.404224,169.155374
60.058394,100.014599,139.970803,0.601612,0.780735,0.168869,0.795098,-0.564998,-0.220448,-0.892721,-0.449841,-0.026311,164.160032
60.058394,100.014599,159.948905,0.176090,0.840163,-0.512951,0.637037,-0.494525,-0.591295,-0.762790,-0.491425,0.420300,166.016421
60.058394,119.992701,0.000000,-0.707958,0.706225,-0.006505,0.269668,0.261794,-0.926684,-0.325941,-0.783391,0.529208,155.640358
60.058394,119.992701,19.978102,-0.882123,0.088920,-0.462550,0.460192,-0.046641,-0.886593,0.204502,0.683491,-0.700727,164.637840
60.058394,119.992701,39.956204,-0.412562,-0.531043,-0.740126,0.738014,0.281417,-0.613303,0.102853,0.704750,-0.701961,115.319473
60.058394,119.992701,60.058394,0.250257,-0.361764,-0.898053,0.466563,0.857823,-0.215542,0.077123,0.900829,-0.427269,75.772601
60.058394,119.992701,80.036496,0.332370,0.367854,-0.868455,-0.127787,0.929876,0.344965,0.183302,0.947890,0.260586,71.991495
60.058394,119.992701,100.014599,-0.192124,0.859994,-0.472756,-0.237240,0.426742,0.872702,0.313079,0.752505,0.579412,108.764057
60.058394,119.992701,119.992701,-0.584881,0.791727,0.176304,0.318689,0.024427,0.947545,0.414426,0.700122,0.581447,155.997498
60.058394,119.992701,139.970803,-0.379278,0.621913,0.685108,0.920280,0.176652,0.349113,-0.531030,-0.755905,-0.382904,157.069765
60.058394,119.992701,159.948905,-0.082338,0.815177,0.573329,0.739818,0.435449,-0.512887,-0.584130,-0.810168,0.049194,130.009361
60.058394,139.970803,0.000000,-0.090430,0.376257,0.922092,-0.348607,0.855349,-0.383211,-0.013611,-0.931327,0.363930,95.199973
60.058394,139.970803,19.978102,-0.615861,0.580820,0.532319,-0.536660,0.185402,-0.823178,-0.019394,-0.704318,0.709620,128.058756
60.058394,139.970803,39.956204,-0.996396,0.005380,0.084650,-0.084004,-0.200714,-0.976042,0.031138,-0.631777,0.774524,176.692068
60.058394,139.970803,60.058394,-0.718474,-0.606391,-0.340711,0.306693,0.163464,-0.937667,-0.119191,0.721197,-0.682399,138.008130
60.058394,139.970803,80.036496,-0.283259,-0.602899,-0.745840,0.050387,0.767262,-0.639351,-0.224669,0.909830,-0.348904,110.577627
60.058394,139.970803,100.014599,-0.355505,-0.199562,-0.913122,-0.480573,0.876943,-0.004554,-0.246388,0.956414,0.156733,116.302598
60.058394,139.970803,119.992701,-0.824716,-0.068650,-0.561365,-0.496633,0.562765,0.660796,-0.171608,0.876036,0.450680,151.652371
60.058394,139.970803,139.970803,-0.913265,-0.313564,0.260048,0.096820,0.452995,0.886240,0.066672,-0.845795,-0.529326,157.191782
60.058394,139.970803,159.948905,-0.288573,-0.265125,0.920019,0.408235,0.835107,0.368702,-0.059241,-0.934068,-0.352146,107.044331
60.058394,159.948905,0.000000,0.848045,-0.204047,0.489065,-0.206803,0.722287,0.659951,0.803954,-0.594689,0.001677,55.226579
60.058394,159.948905,19.978102,0.557867,0.572131,0.601207,-0.764251,0.636583,0.103361,0.356691,-0.531614,0.768217,60.434695
60.058394,159.948905,39.956204,-0.258532,0.793651,0.550708,-0.928900,-0.047766,-0.367238,0.124551,-0.424717,0.896717,106.162536
60.058394,159.948905,60.058394,-0.847802,0.215299,0.484643,-0.526814,-0.446743,-0.723110,0.167570,-0.488908,0.856089,154.314447
60.058394,159.948905,80.036496,-0.776573,-0.544491,0.316961,-0.256552,-0.186197,-0.948426,-0.319776,0.632920,-0.705093,168.218205
60.058394,159.948905,100.014599,-0.343047,-0.939249,0.011409,-0.572523,0.199445,-0.795261,-0.532600,0.756974,-0.378585,151.030902
60.058394,159.948905,119.992701,-0.094651,-0.957923,-0.270970,-0.971393,0.148421,-0.185383,-0.661296,0.749840,0.020665,160.978902
60.058394,159.948905,139.970803,-0.054981,-0.966649,-0.250133,-0.742177,-0.128017,0.657864,0.676805,-0.648496,-0.348409,161.207636
60.058394,159.948905,159.948905,0.219430,-0.969394,0.110119,-0.011649,0.110258,0.993835,0.642288,-0.574778,-0.507048,109.190215
80.036496,0.000000,0.000000,0.789364,0.593140,-0.158396,-0.060679,0.332119,0.941284,0.856407,0.393415,0.334352,77.888266
80.036496,0.000000,19.978102,0.424905,0.822598,-0.377874,-0.616178,0.568622,0.544971,0.292739,0.560520,0.774675,68.222582
80.036496,0.000000,39.956204,-0.040677,0.894444,-0.445327,-0.992908,0.013644,0.118098,-0.164839,0.279198,0.945979,93.999281
80.036496,0.000000,60.058394,-0.529837,0.787510,-0.314802,-0.730440,-0.612350,-0.302466,-0.237461,-0.074120,0.968565,128.407945
80.036496,0.000000,80.036496,-0.905851,0.423383,-0.013446,-0.280966,-0.624290,-0.728917,-0.093985,-0.394034,0.914278,157.344183
80.036496,0.000000,100.014599,-0.902266,-0.164527,0.398555,-0.356384,-0.235739,-0.904112,0.212210,-0.616149,0.758503,172.734337
80.036496,0.000000,119.992701,-0.385990,-0.640946,0.663476,-0.806887,-0.114044,-0.579593,0.549844,-0.662736,0.508383,170.607060
80.036496,0.000000,139.970803,0.422307,-0.664111,0.616939,-0.904190,-0.356694,0.234969,0.828556,-0.513583,0.222996,147.431876
80.036496,0.000000,159.948905,0.946180,-0.235613,0.221878,-0.289275,-0.308252,0.906256,0.980028,-0.196770,0.028770,111.158274
80.036496,19.978102,0.000000,0.313014,0.947461,-0.065876,0.675187,-0.173209,0.717022,0.783208,0.582927,0.216288,140.992412
80.036496,19.978102,19.978102,-0.171087,0.807070,-0.565126,0.302601,0.588904,0.749417,0.447042,0.848007,0.284671,117.618269
80.036496,19.978102,39.956204,-0.336611,0.491993,-0.802892,-0.487803,0.638214,0.595592,0.001835,0.854006,0.520259,109.670797
80.036496,19.978102,60.058394,-0.379185,0.457126,-0.804521,-0.914363,-0.051700,0.401580,-0.280153,0.545250,0.790074,119.778665
80.036496,19.978102,80.036496,-0.645108,0.520711,-0.559191,-0.677300,-0.728456,0.103036,-0.270974,0.162738,0.948730,140.848266
80.036496,19.978102,100.014599,-0.950631,0.310262,-0.006199,-0.296870,-0.915054,-0.273028,-0.024985,-0.137301,0.990214,162.147579
80.036496,19.978102,119.992701,-0.757977,-0.137623,0.637597,-0.247009,-0.844130,-0.475847,0.346686,-0.277622,0.895955,176.500232
80.036496,19.978102,139.970803,0.070947,-0.280945,0.957098,-0.330272,-0.912009,-0.243228,0.731646,-0.208926,0.648879,177.821708
80.036496,19.978102,159.948905,0.763151,0.222230,0.606807,0.030504,-0.950351,0.309682,0.937622,0.068775,0.340786,163.662192
80.036496,39.956204,0.000000,0.088336,0.708431,0.700231,0.996056,-0.056963,-0.068025,-0.710236,-0.652268,-0.264784,147.102937
80.036496,39.956204,19.978102,-0.540024,0.815497,0.208178,0.837638,0.544872,0.038443,-0.473978,-0.877986,-0.066971,170.485476
80.036496,39.956204,39.956204,-0.933383,0.243694,-0.263456,0.207206,0.965320,0.158816,0.116070,0.991113,0.064988,163.696006
80.036496,39.956204,60.058394,-0.747059,-0.268740,-0.608015,-0.555510,0.754745,0.348953,-0.238810,0.931464,0.274491,148.508764
80.036496,39.956204,80.036496,-0.524179,-0.247847,-0.814744,-0.840687,-0.002129,0.541517,-0.428397,0.680571,0.594390,150.086210
80.036496,39.956204,100.014599,-0.715546,-0.051928,-0.696633,-0.468147,-0.704522,0.533373,-0.359474,0.367175,0.857882,165.960821
80.036496,39.956204,119.992701,-0.974777,-0.160796,-0.154771,0.108907,-0.948017,0.299004,0.089124,-0.146241,-0.985226,172.133005
80.036496,39.956204,139.970803,-0.676417,-0.421568,0.603937,0.504443,-0.862644,-0.037171,-0.322822,-0.068589,-0.943971,150.627405
80.036496,39.956204,159.948905,0.102722,-0.173039,0.979544,0.692304,-0.694670,-0.195315,-0.702542,-0.208585,-0.680387,140.511770
80.036496,60.058394,0.000000,0.464434,-0.235548,0.853709,0.804269,0.515737,-0.295240,-0.571573,-0.625454,-0.531141,78.195657
80.036496,60.058394,19.978102,0.167371,0.447832,0.878313,0.496055,0.731643,-0.467577,-0.493253,-0.869548,-0.024234,95.758713
80.036496,60.058394,39.956204,-0.587179,0.428493,0.686742,0.102329,0.880886,-0.462136,-0.168729,-0.962854,0.210812,129.322848
80.036496,60.058394,60.058394,-0.862065,-0.294064,0.412760,-0.424011,0.864600,-0.269594,0.192532,-0.964355,0.181523,159.026522
80.036496,60.058394,80.036496,-0.492997,-0.870003,0.007001,-0.863499,0.490264,0.118363,0.502687,-0.863051,-0.049491,176.232783
80.036496,60.058394,100.014599,-0.142981,-0.869236,-0.473271,-0.821207,-0.162711,0.546941,0.654197,-0.646606,-0.392337,176.490797
80.036496,60.058394,119.992701,-0.277901,-0.679333,-0.679174,-0.237492,-0.636487,0.733813,0.586917,-0.400658,-0.703563,161.699401
80.036496,60.058394,139.970803,-0.529790,-0.779616,-0.333949,0.572095,-0.619175,0.537894,0.305673,-0.201160,-0.930644,133.429320
80.036496,60.058394,159.948905,-0.211703,-0.910758,0.354545,0.977212,-0.202979,0.062091,-0.153272,-0.174708,-0.972618,103.936923
80.036496,80.036496,0.000000,0.681043,-0.731898,-0.022478,0.731592,0.678821,0.063055,0.083372,-0.005728,-0.996502,47.249244
80.036496,80.036496,19.978102,0.901233,-0.104113,0.420641,0.241760,0.926398,-0.288684,-0.606203,-0.727078,-0.322296,32.450923
80.036496,80.036496,39.956204,0.447334,0.522327,0.725994,-0.267572,0.852721,-0.448634,-0.249543,-0.866087,0.433153,65.755417
80.036496,80.036496,60.058394,-0.224614,0.357761,0.906397,-0.669673,0.619033,-0.410288,0.149266,-0.834170,0.530923,104.626724
80.036496,80.036496,80.036496,-0.292498,-0.361932,0.885127,-0.942343,0.266467,-0.202447,0.499646,-0.757727,0.419766,136.262790
80.036496,80.036496,100.014599,0.256034,-0.834993,0.487066,-0.965694,-0.198324,0.167640,0.779986,-0.607623,0.149717,154.119631
