#Paddle1,#Paddle2,#Paddle3,#H_S1,#H_S2,#H_S3,#D_S1,#D_S2,#D_S3,#AXIS_S1,#AXIS_S2,#AXIS_S3,#ROT_ANGLE
80.036496,80.036496,119.992701,0.636632,-0.748839,-0.184225,-0.579270,-0.622064,0.526767,0.899732,-0.386900,-0.201967,155.178318
80.036496,80.036496,139.970803,0.412746,-0.564210,-0.715058,0.213145,-0.703422,0.678061,0.812786,-0.124808,-0.569036,136.917957
80.036496,80.036496,159.948905,0.081824,-0.775922,-0.625500,0.866812,-0.254338,0.428893,0.521061,0.069199,-0.850710,105.092188
80.036496,100.014599,0.000000,0.247128,-0.238753,-0.939109,0.926142,0.343190,0.156465,0.533158,0.612847,-0.583233,92.973618
80.036496,100.014599,19.978102,0.671067,-0.387123,-0.632301,0.481054,0.876306,-0.025967,0.173728,0.797060,-0.578372,48.636751
80.036496,100.014599,39.956204,0.965697,0.164526,-0.200900,-0.189652,0.975341,-0.112880,-0.448439,0.652460,0.610900,16.850926
80.036496,100.014599,60.058394,0.605284,0.756757,0.246880,-0.769878,0.635362,-0.060026,0.058784,-0.281766,0.957681,52.849160
80.036496,100.014599,80.036496,0.095642,0.687115,0.720226,-0.994122,0.029053,0.104297,0.417007,-0.336255,0.844415,95.435493
80.036496,100.014599,100.014599,0.186780,0.167261,0.968058,-0.794080,-0.554464,0.249012,0.716109,-0.262193,0.646871,132.006425
80.036496,100.014599,119.992701,0.738426,-0.047022,0.672693,-0.351580,-0.878097,0.324556,0.928707,-0.112811,0.353238,154.462915
80.036496,100.014599,139.970803,0.971158,0.202229,-0.126316,0.234104,-0.909251,0.344178,0.992516,0.113643,-0.044684,159.104223
80.036496,100.014599,159.948905,0.477736,0.248125,-0.842735,0.767426,-0.584770,0.262872,0.841411,0.337440,-0.422092,142.037032
80.036496,119.992701,0.000000,-0.394456,0.609201,-0.687952,0.913183,0.176389,-0.367401,0.523897,0.755961,-0.392497,157.217047
80.036496,119.992701,19.978102,-0.348683,-0.064692,-0.935006,0.777070,0.537807,-0.326995,0.291648,0.828523,-0.478007,118.298469
80.036496,119.992701,39.956204,0.263837,-0.280348,-0.922928,0.346368,0.920549,-0.180609,0.047363,0.944625,-0.324717,74.800455
80.036496,119.992701,60.058394,0.597408,0.289966,-0.747679,-0.348067,0.933699,0.083998,-0.078418,0.914509,0.396892,53.493300
80.036496,119.992701,80.036496,0.244298,0.904865,-0.348624,-0.798362,0.391744,0.457334,0.149265,0.461567,0.874457,76.874959
80.036496,119.992701,100.014599,-0.222452,0.934765,0.277002,-0.583289,-0.355266,0.730452,0.414954,0.286791,0.863461,118.471731
80.036496,119.992701,119.992701,-0.127060,0.635057,0.761944,0.092306,-0.757266,0.646551,0.643441,0.293867,0.706842,157.422890
80.036496,119.992701,139.970803,0.374378,0.630980,0.679489,0.719910,-0.659635,0.215895,-0.828327,-0.409101,-0.382766,173.329041
80.036496,119.992701,159.948905,0.395572,0.918327,0.014110,0.892542,-0.380752,-0.241656,-0.833295,-0.549406,0.061418,167.882659
80.036496,139.970803,0.000000,-0.413455,0.821117,0.393473,0.367066,0.545780,-0.753251,-0.408982,-0.855802,0.316759,134.216180
80.036496,139.970803,19.978102,-0.853230,0.496782,-0.158765,0.328047,0.274556,-0.903883,-0.260324,-0.796919,0.545116,171.096527
80.036496,139.970803,39.956204,-0.775643,-0.218875,-0.592007,0.466636,0.432719,-0.771366,0.083839,0.826297,-0.556960,142.018739
80.036496,139.970803,60.058394,-0.253899,-0.396324,-0.882305,0.211314,0.867432,-0.450453,-0.077517,0.945997,-0.314770,105.157851
80.036496,139.970803,80.036496,-0.059654,0.077582,-0.995200,-0.377680,0.921107,0.094445,-0.144014,0.962856,0.228402,94.709118
80.036496,139.970803,100.014599,-0.496127,0.518664,-0.696308,-0.572078,0.408000,0.711522,-0.022947,0.777509,0.628453,119.796150
80.036496,139.970803,119.992701,-0.904587,0.426197,0.008842,-0.028045,-0.080196,0.996385,0.152840,0.667903,0.728386,161.831404
80.036496,139.970803,139.970803,-0.621593,0.170945,0.764461,0.774998,-0.007844,0.631915,-0.369827,-0.680802,-0.632248,151.464544
80.036496,139.970803,159.948905,0.001361,0.424291,0.905525,0.896966,0.399813,-0.188684,-0.574034,-0.772681,-0.271016,119.302973
80.036496,159.948905,0.000000,0.408950,0.285179,0.866852,-0.284786,0.942358,-0.175667,-0.000350,-0.949987,0.312290,65.861096
80.036496,159.948905,19.978102,-0.160059,0.799012,0.579621,-0.606238,0.383833,-0.696526,-0.118693,-0.690167,0.713849,100.173816
80.036496,159.948905,39.956204,-0.855049,0.468558,0.222138,-0.306945,-0.112067,-0.945106,-0.068271,-0.635069,0.769432,149.738653
80.036496,159.948905,60.058394,-0.963662,-0.245459,-0.105380,0.086474,0.086597,-0.992483,-0.055112,0.732298,-0.678751,165.846655
80.036496,159.948905,80.036496,-0.666032,-0.611493,-0.427174,-0.094481,0.637224,-0.764866,-0.225749,0.890701,-0.394574,139.068847
80.036496,159.948905,100.014599,-0.545501,-0.563476,-0.620422,-0.615197,0.771931,-0.160172,-0.356592,0.933378,0.040581,140.412648
80.036496,159.948905,119.992701,-0.718199,-0.540652,-0.438047,-0.688026,0.457702,0.563142,-0.363986,0.852171,0.375924,168.695901
80.036496,159.948905,139.970803,-0.648677,-0.737838,0.186584,-0.058770,0.292992,0.954307,0.285111,-0.778476,-0.559184,142.612980
80.036496,159.948905,159.948905,0.019984,-0.636657,0.770888,0.426268,0.702877,0.569438,0.126107,-0.837639,-0.531467,89.762420
100.014599,0.000000,0.000000,0.710248,0.657228,0.252189,-0.691536,0.584427,0.424526,0.553713,-0.074139,0.829401,54.399483
100.014599,0.000000,19.978102,0.145611,0.986003,-0.081216,-0.988112,0.140847,-0.061620,-0.076178,0.016109,0.996964,81.916046
100.014599,0.000000,39.956204,-0.452622,0.830096,-0.325690,-0.715708,-0.556050,-0.422576,-0.285408,-0.126716,0.949992,125.552080
100.014599,0.000000,60.058394,-0.801284,0.456015,-0.387291,-0.018387,-0.665801,-0.745903,-0.286699,-0.388881,0.875543,164.281028
100.014599,0.000000,80.036496,-0.952893,0.094813,-0.288107,0.284983,-0.045284,-0.957462,0.138387,0.689204,-0.711230,172.317063
100.014599,0.000000,100.014599,-0.957129,-0.289179,-0.016741,-0.159178,0.573376,-0.803681,-0.127149,0.886307,-0.445302,171.606579
100.014599,0.000000,119.992701,-0.703681,-0.676067,0.218555,-0.710352,0.662793,-0.236865,0.381438,-0.911520,0.153738,173.597995
100.014599,0.000000,139.970803,-0.006830,-0.782899,0.622111,-0.744806,0.419103,0.519246,0.604579,-0.796198,-0.023523,125.933692
100.014599,0.000000,159.948905,0.718890,-0.390939,0.574773,-0.341380,0.521724,0.781833,0.793460,-0.608087,-0.025532,76.048013
100.014599,19.978102,0.000000,0.585532,0.779933,0.221036,-0.132311,-0.177062,0.975265,0.824740,0.302948,0.477522,107.217884
100.014599,19.978102,19.978102,0.033296,0.979085,-0.200707,-0.440329,0.194649,0.876483,0.414481,0.556804,0.719844,99.626619
100.014599,19.978102,39.956204,-0.479030,0.739326,-0.473210,-0.806571,-0.158005,0.569629,-0.048475,0.467857,0.882474,118.849668
100.014599,19.978102,60.058394,-0.723170,0.427932,-0.542124,-0.587957,-0.793288,0.158118,-0.257543,0.168334,0.951491,147.734699
100.014599,19.978102,80.036496,-0.882421,0.195106,-0.428097,-0.010212,-0.917681,-0.397187,-0.236718,-0.195841,0.951636,173.807080
100.014599,19.978102,100.014599,-0.992286,-0.099089,-0.074494,0.112175,-0.461891,-0.879814,0.006364,0.515998,-0.856566,172.916213
100.014599,19.978102,119.992701,-0.782861,-0.486638,0.387701,-0.388335,-0.104693,-0.915552,-0.327656,0.668508,-0.667637,175.778055
100.014599,19.978102,139.970803,-0.027385,-0.649336,0.760009,-0.916137,-0.287874,-0.278964,0.688070,-0.583038,0.432002,162.013259
100.014599,19.978102,159.948905,0.738780,-0.213245,0.639321,-0.644161,-0.502328,0.576822,0.916696,-0.285855,0.279206,129.494994
100.014599,39.956204,0.000000,0.494328,0.644813,0.582971,0.627025,-0.728984,0.274632,0.864362,0.367917,0.342806,178.513275
100.014599,39.956204,19.978102,-0.150787,0.976516,0.153882,0.725510,0.003579,0.688202,0.634943,0.695136,0.337096,158.142045
100.014599,39.956204,39.956204,-0.758037,0.619066,-0.205273,0.160415,0.482034,0.861342,0.245055,0.850332,0.465707,150.499914
100.014599,39.956204,60.058394,-0.898306,0.086454,-0.430781,-0.420875,0.112155,0.900158,-0.118316,0.734059,0.668699,157.707159
100.014599,39.956204,80.036496,-0.827457,-0.190142,-0.528357,-0.299086,-0.647116,0.701276,-0.292152,0.419063,0.859671,176.367111
100.014599,39.956204,100.014599,-0.861126,-0.304120,-0.407399,0.252331,-0.951349,0.176817,0.222707,-0.059375,-0.973076,163.385941
100.014599,39.956204,119.992701,-0.862934,-0.505317,0.000672,0.451594,-0.771787,-0.447668,-0.062591,0.229461,-0.971303,150.488963
100.014599,39.956204,139.970803,-0.395214,-0.718196,0.572713,0.095909,-0.652324,-0.751847,-0.500056,0.334449,-0.798804,149.364296
100.014599,39.956204,159.948905,0.412399,-0.398054,0.819439,-0.110789,-0.914728,-0.388585,-0.836949,0.154951,-0.524887,164.118766
100.014599,60.058394,0.000000,0.737538,0.021125,0.674975,0.667359,-0.175685,-0.723718,-0.892572,-0.298762,-0.337723,106.912410
100.014599,60.058394,19.978102,0.313733,0.709738,0.630749,0.899137,-0.008571,-0.437584,-0.767157,-0.628715,-0.127232,131.900519
100.014599,60.058394,39.956204,-0.518319,0.737820,0.432396,0.794616,0.602411,-0.075409,-0.451562,-0.889682,-0.067507,155.123468
100.014599,60.058394,60.058394,-0.963845,0.070796,0.256888,0.157292,0.929341,0.334042,-0.058936,-0.981909,-0.179948,166.093658
100.014599,60.058394,80.036496,-0.807101,-0.590081,0.019805,-0.350309,0.505609,0.788444,0.277730,-0.864592,-0.418744,163.363471
100.014599,60.058394,100.014599,-0.491390,-0.838262,-0.236331,-0.095451,-0.217884,0.971296,0.435833,-0.581813,-0.686690,147.257575
100.014599,60.058394,119.992701,-0.379561,-0.866929,-0.323059,0.582334,-0.495210,0.644713,0.364538,-0.245352,-0.898284,126.226811
100.014599,60.058394,139.970803,-0.283455,-0.957348,-0.056012,0.954098,-0.275639,-0.117136,-0.015900,0.079630,-0.996698,106.485889
100.014599,60.058394,159.948905,0.192471,-0.898809,0.393823,0.680374,-0.166972,-0.713590,-0.570689,0.159807,-0.805466,101.394047
100.014599,80.036496,0.000000,0.919436,-0.390781,0.043915,0.320955,0.681204,-0.657989,-0.866716,0.124401,-0.483041,47.453155
100.014599,80.036496,19.978102,0.907625,0.273476,0.318476,0.205600,0.371843,-0.905241,-0.933615,-0.356530,0.035356,73.717830
100.014599,80.036496,39.956204,0.275914,0.812593,0.513386,0.322335,0.424965,-0.845875,-0.638285,-0.727593,0.251396,102.820464
100.014599,80.036496,60.058394,-0.496080,0.557330,0.665799,0.127371,0.805220,-0.579135,-0.231308,-0.936361,0.264053,125.496331
100.014599,80.036496,80.036496,-0.655786,-0.251373,0.711868,-0.419798,0.905134,-0.067107,0.200138,-0.972112,0.122245,136.458571
100.014599,80.036496,100.014599,-0.169407,-0.864710,0.472839,-0.660336,0.455746,0.596868,0.551644,-0.822326,-0.139534,132.916643
100.014599,80.036496,119.992701,0.322505,-0.946554,0.005010,-0.170266,-0.052804,0.983982,0.730840,-0.525404,-0.435688,117.016519
100.014599,80.036496,139.970803,0.405712,-0.828297,-0.386421,0.676976,-0.011729,0.735911,0.648242,-0.113868,-0.752872,91.433620
100.014599,80.036496,159.948905,0.389432,-0.849639,-0.355608,0.901451,0.430824,-0.042158,0.141427,0.294006,-0.945282,67.853879
100.014599,100.014599,0.000000,0.618526,-0.119217,-0.776668,0.333800,0.934668,0.122363,0.282062,0.917804,-0.279421,54.157929
100.014599,100.014599,19.978102,0.848667,-0.024651,-0.528353,-0.249735,0.861884,-0.441349,-0.680811,0.714394,0.161670,44.116719
100.014599,100.014599,39.956204,0.816033,0.552646,-0.169331,-0.483679,0.492508,-0.723526,-0.800047,-0.084327,0.593981,60.733427
100.014599,100.014599,60.058394,0.226179,0.939698,0.256538,-0.506801,0.338433,-0.792853,-0.421811,-0.545140,0.724498,86.634881
100.014599,100.014599,80.036496,-0.315683,0.611537,0.725512,-0.698888,0.367313,-0.613708,0.045932,-0.721203,0.691200,108.570067
100.014599,100.014599,100.014599,-0.146191,-0.099948,0.984194,-0.974306,0.186859,-0.125746,0.506648,-0.687514,0.520223,122.820888
100.014599,100.014599,119.992701,0.544935,-0.428262,0.720858,-0.836260,-0.215102,0.504381,0.843006,-0.476874,0.248863,124.942986
100.014599,100.014599,139.970803,0.977302,-0.209920,-0.028529,-0.054991,-0.381420,0.922765,0.991827,-0.095786,-0.084290,113.216860
100.014599,100.014599,159.948905,0.714493,-0.066710,-0.696454,0.698909,0.113629,0.706127,0.848910,0.364331,-0.382902,91.262505
100.014599,119.992701,0.000000,0.012668,0.599451,-0.800311,0.781141,0.493722,0.382174,0.576102,0.810810,-0.103413,118.542190
100.014599,119.992701,19.978102,0.033687,0.089771,-0.995393,0.188819,0.977450,0.094543,0.142852,0.988504,-0.049529,89.223223
100.014599,119.992701,39.956204,0.438700,0.108001,-0.892120,-0.494295,0.858078,-0.139190,-0.344125,0.881531,0.323234,68.696986
100.014599,119.992701,60.058394,0.439882,0.655680,-0.613667,-0.894521,0.380467,-0.234686,-0.462920,0.361870,0.809170,73.314687
100.014599,119.992701,80.036496,-0.071608,0.991047,-0.112687,-0.974237,-0.093718,-0.205131,-0.150817,-0.050822,0.987254,95.540530
100.014599,119.992701,100.014599,-0.423816,0.711099,0.560998,-0.875471,-0.480419,-0.052430,0.273619,-0.195165,0.941830,122.618284
100.014599,119.992701,119.992701,-0.051346,0.266817,0.962378,-0.612822,-0.769309,0.180593,0.647122,-0.147798,0.747923,143.980907
100.014599,119.992701,139.970803,0.653670,0.316386,0.687470,-0.051916,-0.887528,0.457819,0.904215,0.077019,0.420075,153.999670
100.014599,119.992701,159.948905,0.712618,0.690012,-0.126720,0.634096,-0.556223,0.537157,0.918536,0.391988,0.051346,147.009040
100.014599,139.970803,0.000000,-0.251253,0.967688,0.021267,0.940450,0.249261,-0.231132,-0.608595,-0.788822,0.085862,170.873690
100.014599,139.970803,19.978102,-0.672291,0.533841,-0.512873,0.714143,0.650176,-0.259366,0.359332,0.904335,-0.230344,156.959810
100.014599,139.970803,39.956204,-0.509659,-0.055696,-0.858572,0.206601,0.960783,-0.184967,0.050511,0.986959,-0.152840,120.898615
100.014599,139.970803,60.058394,-0.102955,-0.017509,-0.994532,-0.478954,0.877176,0.034139,-0.225848,0.945685,0.233820,99.336808
100.014599,139.970803,80.036496,-0.178348,0.458769,-0.870473,-0.893012,0.296016,0.338976,-0.258492,0.665196,0.700497,105.231508
100.014599,139.970803,100.014599,-0.675393,0.651555,-0.345429,-0.697643,-0.412675,0.585656,-0.034582,0.397263,0.917053,132.640709
100.014599,139.970803,119.992701,-0.830914,0.368033,0.417294,-0.066230,-0.810077,0.582571,0.267264,0.286352,0.920094,166.350119
100.014599,139.970803,139.970803,-0.252749,0.163610,0.953598,0.594793,-0.751087,0.286513,-0.599519,-0.323426,-0.732102,162.873476
100.014599,139.970803,159.948905,0.351558,0.559767,0.750379,0.894534,-0.437233,-0.092930,-0.808239,-0.481093,-0.339557,150.465478
100.014599,159.948905,0.000000,0.221873,0.646860,0.729619,0.318477,0.659157,-0.681237,-0.534515,-0.828926,0.164851,95.127096
100.014599,159.948905,19.978102,-0.396335,0.880765,0.259176,0.207560,0.360943,-0.909197,-0.411290,-0.787243,0.459445,132.892805
100.014599,159.948905,39.956204,-0.911188,0.370408,-0.180375,0.335590,0.413331,-0.846485,-0.210037,-0.840581,0.499307,178.001913
100.014599,159.948905,60.058394,-0.837994,-0.205384,-0.505553,0.151426,0.802553,-0.577043,-0.015533,0.944775,-0.327350,146.975460
100.014599,159.948905,80.036496,-0.614743,-0.310215,-0.725161,-0.402784,0.913954,-0.049525,-0.216033,0.974269,0.064268,133.931078
100.014599,159.948905,100.014599,-0.732431,-0.168882,-0.659564,-0.654794,0.440122,0.614441,-0.264383,0.836310,0.480299,149.612621
100.014599,159.948905,119.992701,-0.943659,-0.281179,-0.174490,-0.163440,-0.062472,0.984573,0.162787,-0.683996,-0.711091,175.251218
100.014599,159.948905,139.970803,-0.628507,-0.537186,0.562504,0.682048,-0.033001,0.730562,-0.072827,-0.607487,-0.790984,129.582605
100.014599,159.948905,159.948905,0.182841,-0.286276,0.940540,0.906822,0.418673,-0.048853,-0.455565,-0.660487,-0.596839,91.786049
119.992701,0.000000,0.000000,0.619334,0.764478,0.178883,-0.655855,0.629000,-0.417389,-0.339807,-0.371389,0.864061,55.274851
119.992701,0.000000,19.978102,0.051726,0.970906,-0.233808,-0.628442,-0.150307,-0.763196,-0.490128,-0.279915,0.825483,104.365064
119.992701,0.000000,39.956204,-0.444541,0.757593,-0.477950,0.009256,-0.529657,-0.848162,-0.478231,-0.428087,0.766835,150.794813
119.992701,0.000000,60.058394,-0.711700,0.462137,-0.529067,0.566473,-0.067847,-0.821282,0.377704,0.682017,-0.626253,175.221606
119.992701,0.000000,80.036496,-0.898136,0.209015,-0.386866,0.417169,0.683150,-0.599397,0.174672,0.915514,-0.362386,163.309638
119.992701,0.000000,100.014599,-0.991173,-0.127524,-0.036244,-0.123853,0.988213,-0.089979,-0.063058,0.997047,-0.043817,177.599122
119.992701,0.000000,119.992701,-0.661760,-0.506022,0.553187,-0.277260,0.850733,0.446521,0.233000,-0.956583,-0.175099,139.213946
119.992701,0.000000,139.970803,-0.006221,-0.661320,0.750078,0.023285,0.749794,0.661262,0.322283,-0.881571,-0.344915,97.056407
119.992701,0.000000,159.948905,0.751069,-0.216903,0.623577,0.102842,0.971400,0.214020,0.229863,-0.944024,-0.236605,42.508011
119.992701,19.978102,0.000000,0.459954,0.831337,0.311963,-0.783189,0.214281,0.583695,0.560991,0.054455,0.826029,77.763699
119.992701,19.978102,19.978102,-0.145619,0.978410,-0.146661,-0.955328,-0.100523,0.277926,0.049218,0.204183,0.977695,98.534248
119.992701,19.978102,39.956204,-0.609174,0.628229,-0.483979,-0.699277,-0.713379,-0.045838,-0.258432,0.079717,0.962735,136.413749
119.992701,19.978102,60.058394,-0.731217,0.279648,-0.622189,0.009507,-0.907840,-0.419209,-0.359972,-0.201934,0.910847,171.472120
119.992701,19.978102,80.036496,-0.817902,0.140349,-0.557977,0.481790,-0.363048,-0.797543,0.282707,0.556897,-0.780988,167.373451
119.992701,19.978102,100.014599,-0.975869,-0.051697,-0.212151,0.178279,0.372369,-0.910801,0.038706,0.826334,-0.561849,168.190413
119.992701,19.978102,119.992701,-0.857620,-0.404483,0.317618,-0.513379,0.636724,-0.575347,0.255457,-0.903992,0.342841,170.861903
119.992701,19.978102,139.970803,-0.177180,-0.594348,0.784447,-0.887383,0.441179,0.133836,0.543540,-0.815803,0.197558,132.128222
119.992701,19.978102,159.948905,0.628284,-0.173099,0.758483,-0.685916,0.336813,0.645040,0.785612,-0.563039,0.256516,88.338741
119.992701,39.956204,0.000000,0.478793,0.531564,0.698711,-0.117466,-0.749920,0.651016,0.841322,0.137958,0.522633,141.616385
119.992701,39.956204,19.978102,-0.128977,0.941279,0.312023,-0.004731,-0.315232,0.949003,0.579413,0.475530,0.661930,134.390830
119.992701,39.956204,39.956204,-0.806472,0.588192,-0.060266,-0.253640,-0.252082,0.933874,0.158516,0.569479,0.806577,148.543216
119.992701,39.956204,60.058394,-0.945652,-0.023098,-0.324359,-0.223326,-0.678903,0.699440,-0.155483,0.397443,0.904358,173.644218
119.992701,39.956204,80.036496,-0.792129,-0.340748,-0.506381,0.281318,-0.940101,0.192537,0.281064,-0.054333,-0.958150,161.057531
119.992701,39.956204,100.014599,-0.777686,-0.392990,-0.490676,0.620126,-0.607679,-0.496156,0.176040,0.351654,-0.919429,146.567882
119.992701,39.956204,119.992701,-0.831384,-0.537992,-0.139160,0.245708,-0.131279,-0.960413,-0.125448,0.626101,-0.769584,149.391352
119.992701,39.956204,139.970803,-0.479778,-0.748476,0.457817,-0.565211,-0.135441,-0.813752,-0.505110,0.654570,-0.562496,170.624547
119.992701,39.956204,159.948905,0.308211,-0.496455,0.811504,-0.807643,-0.587324,-0.052564,0.801038,-0.421645,0.424916,158.520060
119.992701,60.058394,0.000000,0.782476,-0.108690,0.613121,0.242695,-0.853545,-0.461043,-0.939584,-0.038416,-0.340157,148.901915
119.992701,60.058394,19.978102,0.412902,0.649549,0.638434,0.774550,-0.619208,0.129054,-0.838967,-0.428097,-0.335956,169.278380
119.992701,60.058394,39.956204,-0.404775,0.753192,0.518517,0.823545,0.053836,0.564691,-0.544412,-0.725321,-0.421337,175.210921
119.992701,60.058394,60.058394,-0.916558,0.103499,0.386277,0.398887,0.305407,0.864648,-0.158863,-0.804195,-0.572741,165.056178
119.992701,60.058394,80.036496,-0.780024,-0.602955,0.167355,0.258298,-0.066652,0.963763,0.147244,-0.643240,-0.751373,145.031949
119.992701,60.058394,100.014599,-0.393355,-0.908224,-0.142835,0.660702,-0.387280,0.643029,0.282412,-0.289428,-0.914590,120.938344
119.992701,60.058394,119.992701,-0.240433,-0.909202,-0.339918,0.970256,-0.235282,-0.056965,0.148730,0.161808,-0.975550,105.574626
119.992701,60.058394,139.970803,-0.203332,-0.963330,-0.175077,0.585054,0.023839,-0.810644,-0.285807,0.505024,-0.814411,108.081533
119.992701,60.058394,159.948905,0.176756,-0.946772,0.269035,-0.122501,-0.292375,-0.948425,-0.706062,0.461252,-0.537330,129.914180
119.992701,80.036496,0.000000,0.914700,-0.388994,-0.109582,-0.097823,0.049975,-0.993948,-0.957008,0.250873,-0.145599,90.792575
119.992701,80.036496,19.978102,0.948204,0.225847,0.223388,0.305731,-0.457898,-0.834780,-0.982658,-0.179546,-0.046322,120.428416
119.992701,80.036496,39.956204,0.392494,0.803475,0.447635,0.849645,-0.130363,-0.510989,-0.806241,-0.590604,-0.034092,137.379269
119.992701,80.036496,60.058394,-0.381491,0.641851,0.665201,0.793631,0.596386,-0.120307,-0.464231,-0.877955,-0.116980,139.553011
119.992701,80.036496,80.036496,-0.614650,-0.123751,0.779032,0.300311,0.876528,0.376181,-0.056703,-0.961133,-0.270202,128.305809
119.992701,80.036496,100.014599,-0.154323,-0.782650,0.603029,0.157181,0.583120,0.797035,0.300716,-0.819458,-0.487912,105.609963
119.992701,80.036496,119.992701,0.402230,-0.906827,0.126002,0.543740,0.347337,0.764005,0.510821,-0.439398,-0.738912,78.978526
119.992701,80.036496,139.970803,0.537344,-0.761954,-0.361506,0.837114,0.533961,0.118848,0.279841,0.267529,-0.922018,60.129925
119.992701,80.036496,159.948905,0.458944,-0.765177,-0.451525,0.386733,0.629586,-0.673839,-0.429302,0.664501,-0.611668,70.324249
119.992701,100.014599,0.000000,0.567860,0.013579,-0.823013,-0.407886,0.873113,-0.267026,-0.427615,0.871817,0.238913,61.890460
119.992701,100.014599,19.978102,0.771022,0.019448,-0.636512,-0.628100,0.187960,-0.755090,-0.870005,0.371359,0.324321,86.671571
119.992701,100.014599,39.956204,0.788337,0.532809,-0.307634,-0.197306,-0.254667,-0.946686,-0.913655,-0.143331,0.380382,106.318914
119.992701,100.014599,60.058394,0.267993,0.956269,0.117170,0.254982,0.046881,-0.965809,-0.705695,-0.588533,0.394491,117.270811
119.992701,100.014599,80.036496,-0.308680,0.714068,0.628350,0.065795,0.675057,-0.734826,-0.306627,-0.880367,0.361847,116.390764
119.992701,100.014599,100.014599,-0.220340,0.027600,0.975033,-0.481322,0.866350,-0.133294,0.189507,-0.945735,0.263956,105.414426
119.992701,100.014599,119.992701,0.459800,-0.343164,0.819037,-0.576545,0.586133,0.569248,0.652730,-0.748519,0.116893,86.629418
119.992701,100.014599,139.970803,0.980973,-0.159869,0.110156,-0.024494,0.460943,0.887092,0.982706,-0.169042,-0.075587,63.571125
119.992701,100.014599,159.948905,0.780846,0.038307,-0.623548,0.323352,0.829236,0.455864,0.647538,0.739949,-0.182128,51.493755
119.992701,119.992701,0.000000,0.022407,0.709405,-0.704445,0.033615,0.703688,0.709713,0.378428,0.860409,0.341304,98.105270
119.992701,119.992701,19.978102,-0.015737,0.218863,-0.975629,-0.621172,0.762470,0.181065,-0.214357,0.881417,0.420898,93.707167
119.992701,119.992701,39.956204,0.305818,0.156691,-0.939108,-0.945999,0.161405,-0.281132,-0.636757,0.530825,0.559255,99.647923
119.992701,119.992701,60.058394,0.331254,0.630357,-0.702083,-0.703692,-0.330647,-0.628880,-0.705827,0.038981,0.707311,109.431066
119.992701,119.992701,80.036496,-0.133266,0.965520,-0.223633,-0.459216,-0.260118,-0.849388,-0.471751,-0.368137,0.801203,117.236768
119.992701,119.992701,100.014599,-0.514368,0.721415,0.463666,-0.679277,-0.012717,-0.733772,-0.024144,-0.575892,0.817169,121.014266
119.992701,119.992701,119.992701,-0.198669,0.252130,0.947080,-0.979029,-0.095515,-0.179943,0.456478,-0.525830,0.717725,120.942828
